"usuario","genero","edad","indice_fidelidad"
"a2c311bd0f30eae96bc0b549460789a5","S/D",-7981,0.89
"7393025c953bd9a0021c45fd6ad5a369","Masculino",75,0.89
"bfc1325de09df11cefa71cc6ce315489","Femenino",73,0.89
"6ff43c91749fa0ea8a7f9087d13e82f0","Masculino",62,0.89
"b9e3cd270e3c147df17ecc8d5777ee8c","Masculino",59,0.89
"f4f14ca4bab71d9236fbc809854df14a","Masculino",19,0.88
"b43b93bafe9b297a5998761cdbb882f4","Masculino",72,0.33
"586847932a1ee9f69bf4198da4165c7e","Masculino",46,0.88
"7681e6597a0f5789c2d70ccf7d934b1f","S/D",66,0.88
"81795d4862b73d7ad599d467ed6b0404","Masculino",59,0.88
"1749bfa1a3ef9e8b87c5b3680d84837b","Masculino",66,0.88
"8c5362cb868f2c74f7c46002165b8f04","Masculino",84,0.89
"bcb645561a93eb311e4bc8a0badd4c00","Masculino",44,0.89
"59bc9fce40d3c4d4f47cbf6d5e8d8ebd","Masculino",64,0.88
"202943d3a5eb50ea39afa49634770566","Masculino",61,0.91
"c5e8a954229f033086fa8eae219680c1","S/D",78,0.91
"9b445543775796099607acb948bc1bdb","Masculino",33,0.91
"d2d33cd484496498c34466d5e114460c","Femenino",79,0.91
"997c6d2299dbdaf01f18f06c97134763","Masculino",77,0.91
"b5be79229ae1ce73f66e4b43a883051f","Masculino",73,0.91
"2ffae05e20eb552e8384f9b09fb721db","Femenino",30,0.61
"1076c5b8c5822814e10481cd2091a725","Masculino",59,0.91
"1ce27a20d32d9f608a38f39901e5bee9","Masculino",64,0.9
"d380369cc0bdde3829ff9828f97043b5","S/D",45,0.9
"d152733fae00027855877756ec8d10d4","Masculino",28,0.9
"beb14076718afe3d862a959e2ec3e75c","Masculino",55,0.9
"385d9cceee6409c130952d3d8f33182b","Femenino",61,0.47
"f5bb01b620bc3dc000d10fa70f6ef9b9","Masculino",123,0.9
"ed572df002fafbf5a2fbee601bd69db9","Femenino",55,0.89
"179d595b155d61b639a078a5c91070ab","Masculino",44,0.47
"cc7743c177d19cfa15fcfe81a4917ad5","Masculino",46,0.9
"2d763a5f1a398ecb15fa90f9fbedd4ea","Masculino",54,0.9
"968cdcbe4addcf55e03f339fe268d212","S/D",50,0.81
"e42bdb8a868478b26a96fa00e5ae5057","Femenino",44,0.9
"32b6fc244ef2d59e2ce020682f08b42b","Masculino",44,0.9
"7248bbf5af3d9d1c1888e4fbb9536067","Femenino",81,0.9
"c0be9b13a05ef529a38f9319b37ef356","Femenino",64,0.9
"bae62affe9e425ddca7a77f5cb39e009","Masculino",60,0.9
"9cbb4618e597072f5323fdd0814e7717","Masculino",72,0.66
"d5806928501addd83edda26a427cd39d","S/D",34,0.91
"32745e7095f4dda4a93dbc6850075d4e","Masculino",76,0.91
"639a93f8c9e2744dcd70a69ff0c61492","Masculino",85,0.91
"477c883ac862fa94222e8a0d222b6a8d","Masculino",70,0.91
"d4be2fb4af04301d154bf3e9dabd7bc0","Masculino",49,0.07
"5370b6a5be408dcc6086529cc4cdf7e6","Masculino",67,0.57
"29c71cf7cf9bcd7f4439eb38b20dee0f","Masculino",69,0.88
"ca0e396fc8897b2fe445c796c8ade99f","Femenino",33,0.75
"8e8680fb9a6e5d4772d230cc0579f85f","Femenino",50,0.75
"496876c976aeb9b8ac3f742351944ac9","S/D",71,0.91
"5a7cf6f257c56b502f9172c6dca2a6c8","Masculino",70,0.91
"bc61d6a6857c13ae0e951a99952b3dbd","S/D",65,0.91
"7f3067de0119bf53a01f3917098e325f","Femenino",61,0.91
"1601aa5c1dc69bdd0db102047c6c268b","Masculino",73,0.91
"09e5d88b348147562a4c2793042c84b8","Masculino",63,0.91
"a8e0f0c6c98a3308803f3a3c47f02e16","Masculino",77,0.91
"d09082256e1f23cbad9810419476ff1d","Masculino",48,0.91
"b58cf277e3cdad0caea4c48a122f9ee5","Masculino",61,0.91
"01dcefafa39e0ce279399ff29b7be68d","Masculino",85,0.91
"df929ced4715da06ab601884ec129a99","Masculino",73,0.87
"104a1b28a4e5aa1d79b141e452a9b68f","Masculino",64,0.91
"347ef4672f6d52f27e78542237ec9a1a","Masculino",67,0.91
"b94b013a7f8a818cf10cde9679860029","Masculino",85,0.91
"b29081103d6ef0a6333a9d7b720ad2d8","Masculino",70,0.91
"633dc89cd4fd1d00043af45c092187d0","Femenino",72,0.91
"528cd578fee1439d52036a4798e26132","Masculino",70,0.32
"b27c298cd0d15d53e42898a0f367531a","S/D",66,0.91
"0385b9ea13b4270c8f071585740734fb","Masculino",62,0.91
"383aff07863dca3daf3e49cf96ebd0dc","Femenino",81,0.91
"4cf718382aed89bba6c15eb082d84f18","S/D",66,0.91
"e430a2c86cc90fb279620ea5fc379857","S/D",67,0.9
"dcef73c04a2345f2e623030dfdd04d73","Masculino",45,0.9
"0412e9981fe5d50a5fa1d979c5dcb757","Masculino",58,0.9
"f94ba7cfb4efa62327cacb2a66a49f34","Masculino",67,0.9
"97ab08d437f75d335deb86d92748ad9b","Femenino",55,0.9
"8da04681546a5a6b045a47801169d3bd","Masculino",50,0.9
"7c9c65f65e2940feb63bb3c1e6eac042","Masculino",66,0.32
"6500a64d7d87f2ca6fde33e936431b91","Masculino",50,0.9
"31d044dc50a97d75ceb07fb686d39901","Femenino",58,0.9
"3b27f85b17bbcc67df47422e7be49fea","Femenino",79,0.9
"acf411855245c11521dadde9110ceecf","Masculino",45,0.9
"669125718c3b99b3ef917bbe95c7f825","S/D",68,0.9
"d26f596b4bfe685e6232f19e1cc79ef8","Masculino",71,0.9
"aa279767e307146df89c4f9f8d60e299","Femenino",38,0.9
"5328961b6176f927aefeb882b3f0507e","Masculino",54,0.9
"816f5e192c6a02aa202bdbffcdb26b8f","Masculino",46,0.86
"0e420c3f99dc8bab601831344dab9315","Femenino",45,0.32
"0bee612f52c1dafaef59ed49c8652597","Masculino",52,0.86
"e8b52c3a6635897c7f07b4e607a2782e","Femenino",3,0.9
"277ef3aa33fde04f622870fd07d212e4","Masculino",44,0.9
"f6818f67b2e728ad889c948d0715d5a7","Masculino",63,0.9
"6a80f660d3abbafe914d8d8bab13aeae","Femenino",68,0.9
"737f4c0f0b1ca2b3c8b4ca9a4d23acc9","Femenino",54,0.9
"8eb9fd57f387d85f693eef231a31c713","Masculino",55,0.89
"a14438860e4da51b1de1122818eded35","S/D",70,0.89
"0c11fd33ec20954c3d329e41b9f51988","Masculino",72,0.89
"1c25f6f1586e4d0926faf80e7444702f","Masculino",57,0.89
"85629e5308adfba737f176ef34f4ec94","Masculino",59,0.89
"1012da46c424c5f9eb020b4bc873b031","S/D",47,0.89
"95918e0341a6d06b5358b3a86a67a5f1","Masculino",77,0.89
"002c5e9b31ca2460158b7ca5b661ce17","Femenino",55,0.89
"06f209273a43cdc3af9b69590aa1b186","Femenino",63,0.89
"ed05df46cc6b3fe6d0f3527bbbccce47","S/D",58,0.89
"1839b48e9cd5f010f678a881953edfaf","S/D",72,0.89
"e0b221d4669a652f38fc6093c5ab1149","Femenino",47,0.89
"e7221cc4821d87860f1fac618ebd7a08","Femenino",35,0.89
"3af75a627a7432dc98c56550d64b3629","Masculino",70,0.89
"803c4ee398a3b428081ed0c54bcf1473","Masculino",56,0.89
"a3f65338e67c6e10e463f4cfd2d67200","Femenino",49,0.89
"ce66ffae76887749a82e9d162d3e2973","Masculino",48,0.88
"f68c4ace5def2a7afdf060fb4210dd8b","Masculino",64,0.88
"1c401b1b52e1da8fd50e74b52ca5e2f7","S/D",34,0.88
"a10467c8c48f7ee2f9ba005b51d62784","Masculino",75,0.88
"972c27c4dac607d6806cfcc93a038cbd","Masculino",50,0.89
"50b3249501767138bfeed531376a098d","Masculino",26,0.88
"31f13d2ce0f9bd93637e7bbade000f18","S/D",50,0.88
"90d81d77b505fd199e2fdac140b9f3b4","Femenino",53,0.88
"b21785f02032ff1237997590bcf9df92","Femenino",58,0.76
"7628f200f221fa24516c1d8fedbcc5b3","Femenino",71,0.81
"4bdd42704ce0b138fa76f92ec84b724b","S/D",118,0.91
"18c05b0b241616074a5902693e1df06e","Masculino",64,0.76
"b900cff5ea9b89dc507cff2d276b933e","S/D",88,0.76
"ecda5c0b0fb66599bfdb5c343edd9595","S/D",84,0.91
"ba2b073ff32e584667846a819903218d","Masculino",48,0.91
"5d72ce34389386faed6f52d319924dd8","S/D",31,0.48
"7fd6f4decf8be1a75e28a650f127379b","Femenino",70,0.48
"8d58afe888692fd69250e88961019925","Masculino",48,0.91
"e1b6ffc74fa7034ddf04e582df8595af","Masculino",47,0.68
"917086d2f9864a9606a4df5603d9ba58","S/D",69,0.91
"e9b2aac01b92341ee3907d8f2abdfbb6","Masculino",29,0.9
"e6cd5b2c4f6f458f4d45e484469e922c","Masculino",49,0.9
"c7eff6cb0694f28701fec0a38b4fedb6","Masculino",30,0.76
"5797164321bb50f65da451a9e8e76187","Femenino",48,0.9
"296d7c9b7803776dd715a5e58297ba72","Femenino",40,0.7
"38e28f1a460eb5835e83da84be05ebc9","S/D",61,0.9
"a8e408f4be5e92384f5157c6df088db0","Masculino",67,0.9
"6df7139e14b8ddddd1eed4a589acad95","Femenino",76,0.9
"e7228ea993b00f92169633d169032d0c","Masculino",29,0.9
"564cd78bfffd9b53578bb3479152d1d8","Masculino",77,0.89
"be6f1fd662e48e640e6c5d6fb24436d4","Masculino",31,0.49
"d646c8a2fc1fcdb709d53cc30a648841","Masculino",61,0.49
"a15e9739d1812b48ec7ecf2160af2f57","Masculino",47,0.9
"0937c7e60ce132c501ca5aa2901e7d26","Masculino",49,0.9
"dd72a8d43517d468deb95baa3b56bd89","Masculino",42,0.9
"bd7c1af74c79b0b37d9d917e72b254b9","Masculino",47,0.76
"c5fce51124481ba039301596ccc477c3","Femenino",64,0.8
"167a2e4007ddfa917b96a2974cfe3c77","Masculino",39,0.67
"a638698c4dc2097644af2940f2c8e27a","Femenino",80,0.67
"0814ea13b86373868f6e98153acf38df","S/D",48,0.9
"4c6e0adad863e8052e93ef9464226c41","Masculino",34,0.76
"e29f991315e5bf8b4445f97543549c68","Masculino",51,0.9
"fa5ee7517da5d3b26ff0140a81968fb1","Masculino",73,0.8
"316e29c42a5034f0460bcfbe79412582","Masculino",51,0.8
"d723ff159f70571faba78d22fcf4c056","Masculino",58,0.9
"8a0f0123475573ede4207b2451ac66cf","Masculino",76,0.76
"1f3922d316502e2031e2da02a982f61e","Masculino",46,0.59
"0ee4540b9ba21daa558cf827fbe4b016","Femenino",39,0.91
"557bb51c60c71f02e4c747c465fdd27e","S/D",33,0.91
"1bcbaec0318a22fda0efc9a253bdedb5","Masculino",76,0.91
"da4d9403a0b954d1d74d99345e148ae0","Masculino",65,0.91
"c235ca1fdb5fe29281f6dbdad8765a44","S/D",77,0.91
"550da7fa2821e6eb802b37517b963850","Masculino",77,0.58
"22f95d97b163eb733b8316000281934f","Masculino",85,0.38
"8d22d087aefcd2f3a6cf2c9745219c1c","Masculino",55,0.88
"0127aa6af2ea9b25dada926b98c6a02d","S/D",54,0.91
"d8825f6401b57084ed544fce4ca58591","Masculino",69,0.91
"1c48bae3dc1997103521995d289dade3","Femenino",39,0.91
"ff96bc8c012acaafa80a729f9aab10ee","Masculino",70,0.91
"d2cca0b63fe69d074cb1eb1a9547b19f","Masculino",68,0.91
"e25e2608547163b6dba7507e83160ea2","Masculino",76,0.91
"1f58f69dde94c567093d8747f33c36e7","S/D",65,0.91
"0c52f612b60c6c17483bc59035abe1d2","Masculino",73,0.65
"58f5ed8cbaa94b56feb627ae53c2a100","Masculino",66,0.91
"716f08f28f694928c4af09d2503d8091","Masculino",68,0.91
"f5b4f41c17436ebb4ba3444974b199d1","Masculino",54,0.91
"2a481054faf7416d18f95c6e51043f20","Masculino",66,0.91
"ec0bd39aeefef08f72a3bb3113bcb2d5","Masculino",81,0.91
"89d485bbc7d2d7449ecb74108d873e73","Masculino",48,0.91
"d3d53e52d7a71e1435a527228efac7b0","Masculino",63,0.91
"1b7fb113e5a326a54533b5e103d9fbe1","Femenino",72,0.91
"ffb1bfdc70e6622e8d893a64784c7985","Masculino",74,0.91
"5b1b02e4cf81743ba6f2c356e97ee829","Masculino",53,0.91
"f9b8c8f987c65161f55e9aca71170452","Masculino",89,0.9
"d44e14f73138dd9997a515a6906a24f2","Masculino",74,0.9
"2a3c5406bef7d6a958f820179f3edfa5","S/D",69,0.9
"0aa834a73806d51b3efdd516e9adbf82","Masculino",71,0.9
"dc5fe8bb48ddfa249a81b3b0f6a5e7ba","Masculino",64,0.9
"a366e5cf6fdbc8625215d7f1965634e5","Femenino",51,0.9
"66d5b7a4ff9baa344e941c1c999a74cc","Masculino",66,0.9
"f96120d6db17c22e071c020939f8f030","Femenino",53,0.9
"3c156f06a461fc59e351fb36750fa020","Masculino",80,0.9
"cf0ab4d2b16873fd718ba50506fc726d","S/D",56,0.9
"51f144304c17c7295e8f3cc37d00375b","Masculino",55,0.9
"5ff19ea64537252b131d2eed1525fd1e","Masculino",60,0.9
"19a4c0b16d623dd908e3555696e59911","Femenino",53,0.9
"956baf18238327f5b55741132f82a7c7","Femenino",73,0.9
"1ab0a3afbb8954429ae988696f3c2d2a","Femenino",60,0.9
"f6d6b9941b634579ef0db51c886e5c70","S/D",55,0.9
"e3f935de1b57ffd2889dacbddddacd02","Femenino",80,0.9
"ff018fefa6301d60d9ab43f2fd20c541","Masculino",73,0.9
"7ba4a79a0e2cc972d97063eb63f63716","Masculino",50,0.9
"dbdf17e591a86b58fc8f93ed854002e9","Femenino",50,0.9
"06fca85b3dfb220fe85471799a3ed89e","Masculino",76,0.9
"c1b58dbd7d93e34a49249f529c8d7498","S/D",-7981,0.64
"12c41ecd5c51474123ebd2fc328cbacb","Masculino",77,0.9
"78aa9ae86589eac067dc1849fbc9f11b","Masculino",65,0.9
"79075a80f974c41b5523a79e6da14301","Masculino",58,0.9
"5e4934a8d22f5fcb31170bc91322294b","S/D",65,0.9
"d2ce47e2f2e4e4985bfdf9f9779af372","Masculino",48,0.31
"fa55986a2bffe5837db09debe67efb46","Masculino",53,0.9
"7169393cf782500c5c0a943aa45c7cef","Masculino",47,0.9
"3fa6b2747e06e846c5e73f6c139e7522","Femenino",55,0.89
"b73f24650fd1c1b7592c962f30a33b49","Masculino",55,0.89
"7f159de3e021fb9ddf40acc126c46487","S/D",57,0.85
"8687b1f627f7495a4e48d8eaf5b4cb81","Femenino",75,0.89
"ef6e384d886b4ec82c95773f8e0ce822","Masculino",61,0.89
"027f2b1dd956f2f79c9e32d0bf077a45","Femenino",73,0.78
"3310128164fdeb0472d2b48fbb7a5605","Masculino",44,0.89
"8750bb5fbb9b3a314cfbe5d3e67e9d21","Masculino",62,0.89
"4559d5afe8369a42c5c7c55a53173b01","Masculino",73,0.89
"2204e2bdddac646a8c96b5755ca0c528","Masculino",15,0.29
"d58ffc5d300e777408562787a8608f8d","Masculino",78,0.89
"324a0282bc85882a3173026fd4098faa","Masculino",43,0.88
"9219e4d3f6b15642612b3629a5b396c4","Femenino",50,0.28
"912e15f73dd7996fd227c0c2160bc7c6","Femenino",46,0.88
"cce92ae674132c57608543386d288368","Masculino",58,0.27
"714468b5a73313e5eb2f51903c0b2d46","Masculino",49,0.88
"d166d62fa08e1405e9c48c21e17ce971","Femenino",66,0.88
"116b1c87b1bbf6acfdae1202e7e9af3b","Masculino",31,0.89
"3da888abb2c15411e00e437d0717f00c","Femenino",60,0.88
"b8c9b638c4e04fa5aa32cea9481e7de4","S/D",64,0.27
"5a17609fa7cade040417105f963d0af8","Femenino",42,0.88
"034fc4bfafe728b0e5b222661a7a15c6","Femenino",59,0.87
"b813f65f963a35aae496a94e4ad71b23","Masculino",44,0.87
"5f93c2df176cfaceb2ef2d1b6bc13538","Masculino",4,0.87
"d46616d9cdd025a6e3f387d9cfe82b24","Femenino",73,0.89
"fcaa2478e7633c3963933d65336618df","Femenino",77,0.2
"544516ac14dee091fb15709499fbfce3","S/D",32,0.88
"9dc45fbb105d24e6a77134db6eb0e2cf","Masculino",65,0.56
"02ff7222e9b546ce3d87e7f9204a6951","Masculino",59,0.86
"74c81317551bff96c8e5c6a8cbb011cf","Masculino",60,0.86
"4388b7707fa494991244a8f607bee586","Masculino",81,0.86
"6a373ebbcf54ff4eed79b4b63212aeca","Femenino",68,0.55
"ed3cdae355cfa4cec1ef140bb460218c","S/D",53,0.85
"737e269c926d3d13f597c62b099af45c","Femenino",63,0.88
"e62d1e8c70c5412eaca9b50e4649db01","Masculino",44,0.85
"109b11293c2bdcddd886fb0166bcdb3e","Femenino",49,0.88
"72c84d7aeb71e711b841a0d7cc5a9032","Femenino",67,0.12
"84df7f3cb54ef9b6d38449afcd7b4f7d","Masculino",90,0.52
"57d1887d09be33fafe03dca6e4d6a5d5","Masculino",65,0.07
"1b6e3dde160db39229258ba9821677c0","Masculino",60,0.06
"e155cab9765e3e43577a6651a64dd9c3","S/D",64,0.87
"3d9409a00b0153e04c07fae8526542b1","Femenino",25,0.05
"25a4d7d50736c6b35e5a970250fa2ba1","Femenino",26,0.05
"c5693b1c9c39f9fa07a14251a0fcb179","Masculino",17,0.49
"114a88b0e4bbbf62a66f428de59e67fa","Masculino",68,0.87
"5f761ac534532a877abaf91bf2200fab","Masculino",43,0.87
"eec9447105d2f152589db09a6aec25aa","S/D",40,0.91
"7330c3b96d0c33fb721cdbd747ff433a","S/D",77,0.91
"a9227aa73b77902714cf08a471b155e2","Masculino",68,0.91
"56b8ed9d0059734a8eb07b892e41db0b","Femenino",85,0.91
"89ea58d6944b448b60927445b0744d79","S/D",89,0.91
"b21bc387c8eeadc39bfba97bab766378","S/D",47,0.4
"760dcfa26eab5f53ceb0430c581013e6","Masculino",40,0.9
"69b64c76b91cc0b04c39739e131ecff7","Femenino",30,0.86
"7fbb0c87639f1554f4538d2d575f09c5","Masculino",39,0.47
"7bad790706f608c0bed3c6405a4a6b23","Masculino",47,0.47
"c8990b36fc1f1d28f8d488a400f4541b","Femenino",49,0.44
"35b9db01915dde75366ce65d13df4668","Masculino",84,0.76
"253155e01838a90e969b4b1af483dd30","Masculino",40,0.75
"b47c8ff12ba485d68c0f06fa50c590ac","Femenino",86,0.39
"de49776723e1262429c0f1780bfd1a69","Masculino",52,0.37
"59e227d23bd24613ec238603e370ca2a","Femenino",52,0.26
"efd9ceb6be600ed9e9051798ac734cdb","Masculino",38,0.87
"bd39622426ae37ba73deac87e276b0d6","Masculino",52,0.87
"4b9b7bd029f69c3e211633a258046cec","Masculino",68,0.89
"0a19062ef6826297ca7ba4f2ba1a048f","Masculino",69,0.87
"5ca532d4799a5f8325eb58775292f617","Masculino",33,0.24
"433040e33885088fced7bffe52bbf0a5","S/D",30,0.89
"2533e98d22386f5e96550751c63af1b6","Masculino",68,0.87
"b89b868431862a4cbe0a627875b26e46","Masculino",60,0.89
"958cb95720d0e13caeed4bf5c6d55755","S/D",75,0.87
"cc8e00ec80228ad7ce6040577d05a00c","Femenino",30,0.89
"d3460904ef7713bb41890563e9f5f40b","Masculino",47,0.22
"2332a5323178c78280a563cbfb331d5a","Masculino",58,0.19
"db4d43f8467df52bb3618559ff56bf6c","Masculino",55,0.56
"e1ba4b5dd223ffdaa824a0d59d1d5c4c","S/D",81,0.86
"6e6280ebfa4553c817b3b4361f2da535","Masculino",29,0.44
"1cd2c8f58edb5017dda3927a81015a19","Masculino",81,0.86
"824f561720f2f03b6b6b61aa6332f30e","Masculino",71,0.86
"78d597a39aa0cec35ea7b17ca4cedfd6","Femenino",42,0.16
"7b7579aeb6ea60df2698df92c5c9efc1","Masculino",29,0.88
"644e29c6038bbc43dbe215733325b07f","Masculino",33,0.85
"ce964b9dabc54c62c07c8cd3b98cf10c","Masculino",54,0.53
"64ab3e36b13e9125aacb8c820c699f91","Masculino",63,0.53
"5291cdca2a5804a3f781ffbecc3583ed","Masculino",79,0.88
"923de860c1267ec264853d39458ae63f","Masculino",61,0.51
"d98f6c55b3fc398ebab44b75372b6cbb","Femenino",60,0.5
"ec6ec141da2636614b12522a3d158d40","Femenino",50,0.06
"aba45b70fa7ec9aa6c5f2ceb11701c5d","Masculino",60,0.04
"9811278be590ab9ea9f095aa27ed8f1b","S/D",-7981,0.41
"0b972d541026b088b360ceb1ab4136e0","Masculino",50,0.87
"2fe0ab41017692f3433f48ec781bcae7","Masculino",74,0.87
"852600e8cda87603910c7145ee235c03","Masculino",62,0.91
"f7027e70351eafb8170a924c803486c2","Femenino",76,0.91
"e21f86bafde88cff11aca4c0eb8243e4","Femenino",75,0.9
"3fee16a0592937568f1ef827adf4b84e","Masculino",47,0.86
"4db4a953f9d2b51fa171cf7d6a495375","S/D",40,0.85
"d4b27ae26fd8246182bee89efddcd9d0","Masculino",69,0.44
"e5e99cdb1306eac1af678399027c7e93","Masculino",68,0.44
"bfc9f1dd0913827cfae734c5f7cc2552","Masculino",33,0.72
"b956690d783707e012ea8aa5163dda4a","Masculino",73,0.43
"c45120c3114049402a2b7bed30e6e6c2","Femenino",73,0.76
"413f7f8b589f876ddfb910cd0d291f7b","Femenino",46,0.76
"ac4e69dd286970c315c8803b651beaca","Masculino",78,0.4
"934995816772d06d4fc73094255cd6e1","Masculino",54,0.17
"a3ca3f2b28917a686e5da60a2f2eb63e","Femenino",62,0.35
"e0efc9fe82148a79be562f67ce0859da","Masculino",69,0.74
"57f1b7bed1975b81242527b63ebc6aae","Femenino",39,0.88
"2420ecd02b56fb1ff41104ab2c3eec91","Femenino",61,0.87
"ed0118369664ae24eae9488ae933ff76","Masculino",48,0.32
"1198ea0f3e2787c8894919427a7e65a5","Masculino",57,0.89
"a5cea1697d9384a3b986c54dbe6c4845","Masculino",71,0.25
"2b6e2124eb3e88644c9ed060c84c0445","Masculino",66,0.89
"e91bd269aa9d388d4d29db0584d929ad","Masculino",46,0.87
"670fcff34e8ece703fbf819e53951cfb","S/D",66,0.24
"d6ce08ffd004a6f742c3c1ecb684726d","Masculino",40,0.23
"d4b179482c63f6c80dedc4f056d236a2","Masculino",56,0.46
"88da3c97bccc855cf5f4a6bc7e77763d","Masculino",67,0.86
"1f5b32b73da29c6a076283b457799140","S/D",-7981,0.22
"4e550414437f7861223159216b5b8b83","Masculino",20,0.21
"abb0ad81860f1bdff993b4573275c58c","Masculino",72,0.89
"d0b556784489643275e1defa6d81f060","Masculino",74,0.31
"78ada22559fac3c299d5e10411aefc5f","Masculino",77,0.88
"4dbbe9c5167c9beca3aed1e89e267c2b","Masculino",70,0.86
"33c4a16e1b200f3a4a735d74d3657a2a","Masculino",43,0.86
"ff36a395fe1c1766cd9cb4f9936a4f3b","Masculino",76,0.16
"cd8a83bd72bf2f01d61bf41b0755c121","Masculino",70,0.88
"7515fd9b403f931d2730db1e18890bd9","Masculino",68,0.54
"940b55602e4817729879b38d30e23776","Masculino",79,0.43
"9c64346e8a01da40d53e47c1ca05584e","Masculino",40,0.88
"1bb37651ccd229fbe39811a737498eee","Femenino",42,0.43
"e5ce8ee923b4ca9764d31b2aa7851e19","Masculino",73,0.43
"d1f77e45635f43c30078a8332796c231","Masculino",41,0.88
"705f772db9c8e414ab19a3a7cb75fc5f","Masculino",70,0.1
"6bdd611c292426ddac5aace19d177662","Masculino",57,0.51
"8fd639e4aecd355a2e9908d933a946c2","Masculino",68,0.07
"c14d3949ba32c3ccb703e5354874f78e","Masculino",58,0.87
"807bc78931133e8a86cc586f1c49602c","Masculino",72,0.05
"a675e028de8a751ef2e2547ac54b99e6","Masculino",54,0.87
"d6fbcb73ee4c60014bbf496546ff83c2","Femenino",52,0.41
"6b1a414191fe23f6f904810cc7005925","Masculino",63,0.91
"62a0e13b868b936c447dbc42b0482bfc","Masculino",76,0.91
"baa49ce52a9dcc642f9cc2fead025316","Masculino",53,0.91
"536313441b3ff10fc67d04740a3d9aa3","S/D",38,0.91
"29e096555864de09dd3071dacfd9c7a7","S/D",51,0.91
"ff8571ca40c71a559eb2e3df83d8f1c7","S/D",49,0.49
"ab92b5ed6a21fd8bee93f067d46b6171","Femenino",46,0.9
"7695b967bda66c5f87ff456d6e979b4f","Femenino",77,0.86
"fe87ba5a0e8586c9b93a74cbeba0260e","Masculino",50,0.9
"16db3f450963d95ba903480cf86c0570","Femenino",62,0.86
"f5b161a3c4d0f051256bb82377f4e6de","Masculino",77,0.6
"987a602c3a57b116cb856b8f4de8695a","S/D",81,0.9
"1c748a9430395681c571fffc69e2a118","Femenino",63,0.9
"fd642bdc8d8e4a23478ccec4817120ef","S/D",53,0.85
"642e3dc75d8ef7f5f3cd059c64ea8d09","Masculino",35,0.59
"cc0035990d63ce12f0bffab7ab76b36c","Femenino",50,0.43
"d00040f69359ac6aa5d1d8f9d084090d","S/D",57,0.42
"6770e4cbd3074a2e8a6c55035598283c","Masculino",72,0.76
"8f82875ca9e7fabe1447794870fdb944","Masculino",59,0.76
"725d3ac9931f3d9910632100dd634127","Masculino",36,0.42
"a2bcf5a110e4800b14a8acac6dde9556","Masculino",71,0.76
"2e77adaa25ce712963d1bd32bb38ffe1","Femenino",58,0.41
"f9411b89e6f5edaf002af257fc80f26e","S/D",47,0.41
"e23782e7ed0efcd7a08ec2494de7a82e","S/D",4,0.38
"6f67e62a5a163ab66108fac6b7d4a471","Masculino",63,0.76
"ac47e0ba914faad074b5e530aca6e05c","Masculino",51,0.91
"fb5169020376be21a7cd4631aaf54ae0","Femenino",73,0.76
"cef12cc6f2086f2f786cb4cc9b32e326","Femenino",65,0.91
"694abda4fb1c60e67c924de0a8c15388","Femenino",70,0.76
"f35ce14e07b68cd09e36878720eb548a","Femenino",55,0.91
"74886a6bd1bcce484b27de002ae08597","Femenino",73,0.91
"a0228a36e31dbcee57552e4f283eea13","Masculino",46,0.9
"2b1497942406a780fd1b810611581c5f","Masculino",79,0.9
"068dc26e94d53b285430c0a04efcadfb","Masculino",55,0.9
"2600d87fd26b1c897cd431119d09f7b0","Masculino",62,0.31
"c3bd6fef2801fa636db51959ff4261fe","Masculino",74,0.76
"ff62212cad3e11c009f6536b3dc422f0","Masculino",63,0.6
"ab3364b68223d85299ddf2b9196baa97","S/D",57,0.9
"55f54952fe1c3395bc3ccf44b0765948","Masculino",69,0.9
"8e5cd6a891839775402fc2b383c4c624","Masculino",67,0.8
"7d00a3495567dee91eb59c37f5c0a53b","Masculino",84,0.9
"8cfd76151d85e53731ee2dd1a8e29972","Femenino",42,0.8
"8054aa98ae9d0ae0d95c49daf4e829c5","Masculino",36,0.91
"8283fdf82606c8a11e03511581f93825","Masculino",77,0.91
"782d1b293b5194143fd456d5a95b10bb","Femenino",76,0.69
"e7eeb2d7cb100540d1e5ed25065349ad","Masculino",70,0.24
"2fa85105e7b446ec9fce0dc0bdc2c312","Masculino",58,0.24
"7ea3f4c1c564beccfec5ea88814d4cbb","Masculino",57,0.75
"73d96177ea77c06342c1fb0f99997a2e","Masculino",37,0.37
"74fbc31a6c911b60fc58e29daf87f0ab","S/D",82,0.91
"059df0175e131046e13e903dffc3039a","Femenino",64,0.79
"30ae9a8a8fe82f100228511d07ad995a","Masculino",52,0.91
"cd81711625dd6825438fff57f69402db","Femenino",73,0.79
"b0c4b01609db82a9bf8d276b7354633e","Femenino",59,0.91
"a520870bcde73dc4e7f245657eb55630","Masculino",57,0.88
"35c01b58c1c904fdec19e034ad432326","Masculino",73,0.91
"8b9d8acf723381d636e3feed6884ee72","Masculino",69,0.91
"d3e795dcbec2102a3f9b3af7827e602e","Masculino",62,0.91
"73e05270d5bce0b25ae7f5ed06873f18","Femenino",66,0.91
"5e00e3a31b1eb62767bd4a863586ce18","S/D",55,0.91
"847985cf0f0c15c624291bdd1d2de437","Masculino",50,0.88
"a7c42b4abfecda203c4f2dae66d64f75","Masculino",62,0.91
"1e3c40ccd234f06479699161de7cff82","Femenino",53,0.91
